A3,,
Wavelength (nm),Intensity (a.u.),
498.9299927,182.6737366,
500,178.20784,
501.0400085,173.7017822,
501.9400024,167.7535553,
502.980011,167.8320618,
504.019989,154.3139343,
505.0700073,153.9580078,
505.9700012,150.0162201,
507.0100098,140.5906372,
508.0499878,140.1536713,
508.9500122,140.1031647,
510,136.6008148,
511.0400085,129.1655884,
511.9400024,124.7785492,
512.9799805,126.4396133,
514.0200195,116.8971558,
515.0700073,111.9815674,
515.9699707,106.9298859,
517.0100098,110.8086472,
518.0499878,106.1127853,
518.9500122,99.03492737,
520,98.97611237,
521.0200195,98.79724121,
522.0499878,95.91490936,
522.9400024,91.67527771,
523.9699707,90.72199249,
525,84.50400543,
526.0200195,81.54309082,
527.0499878,83.72924042,
527.9400024,75.59909058,
528.9699707,75.52846527,
530,72.16841888,
531.039978,68.7331543,
531.9400024,67.33502197,
532.9799805,64.9139328,
534.0200195,65.31385803,
535.0700073,57.16767883,
535.9699707,60.06458282,
537.0100098,56.11390305,
538.0499878,53.5320015,
538.9500122,54.74652863,
540,53.47354126,
541.0200195,50.68505859,
542.0499878,48.03719711,
542.9400024,46.16305161,
543.9699707,45.9079361,
545,46.83389664,
546.0200195,43.9691391,
547.0499878,40.96009064,
547.9400024,37.69445038,
548.9699707,38.80874634,
550,35.58314133,
551.039978,33.55550003,
551.9400024,35.38775635,
552.9799805,32.99555206,
554.0200195,34.26937485,
555.0700073,31.74047852,
555.9699707,31.16121101,
557.0100098,30.84263229,
558.0499878,30.486866,
558.9500122,26.54268837,
560,28.92153931,
561.0200195,27.09483147,
562.0499878,24.42513275,
562.9400024,24.07679939,
563.9699707,22.81698418,
565,24.14320564,
566.0200195,20.55395508,
567.0499878,22.30569839,
567.9400024,19.62100792,
568.9699707,19.88953781,
570,17.86376572,
571.0200195,17.47647667,
572.0499878,18.2546463,
572.9400024,18.53881454,
573.9699707,15.1712513,
575,16.13001633,
576.0200195,15.63219166,
577.0499878,15.60740948,
577.9400024,12.9512558,
578.9699707,14.82331371,
580,13.70261097,

A3,
A3
Collection Time: 10/30/2025 4:47:19 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY14470004
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        380.00
Stop (nm)                         580.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 10/30/2025 2:51:52 PM
Method Modifications:
Overlayed Graphs Changed: 10/30/2025 2:52:11 PM, Old:OFF, New:ON
Autoconvert Changed: 10/30/2025 2:52:11 PM, Old:None, New:Ascii with Log
Ex. Slit Width (nm): Changed: 10/30/2025 2:52:11 PM, Old:5, New:2.5
Emission Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 400.00, New: 380.00
Stop Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 600.00, New: 580.00
End Method Modifications

