A5,,
Wavelength (nm),Intensity (a.u.),
472.980011,96.96885681,
474.019989,93.42973328,
475.0700073,89.34644318,
475.9700012,89.75643158,
477.0100098,88.60529327,
478.0499878,88.54851532,
478.9500122,86.25546265,
480,81.21134949,
481.0400085,80.93118286,
481.9400024,79.78885651,
482.980011,79.10547638,
484.019989,77.21896362,
485.0700073,76.27908325,
485.9700012,74.27152252,
487.0100098,72.03775787,
488.0499878,71.70484161,
488.9500122,67.01804352,
490,68.67446136,
491.0599976,63.15951157,
491.9599915,67.47924805,
493.0299988,61.82624817,
493.9299927,60.3640213,
495,61.0572052,
496.0599976,57.55339432,
496.9599915,56.91006851,
498.0299988,52.4413147,
498.9299927,53.35799789,
500,49.35443878,
501.0400085,52.67274857,
501.9400024,47.42507172,
502.980011,49.05222321,
504.019989,49.56030273,
505.0700073,44.38811874,
505.9700012,45.11936569,
507.0100098,42.07427597,
508.0499878,43.16757965,
508.9500122,39.57358551,
510,41.57339859,
511.0400085,38.32996368,
511.9400024,36.29166412,
512.9799805,34.28821945,
514.0200195,36.10197449,
515.0700073,33.10056686,
515.9699707,32.44054031,
517.0100098,32.23360443,
518.0499878,32.70108414,
518.9500122,31.39275742,
520,30.22886086,
521.0200195,29.58235741,
522.0499878,27.4543705,
522.9400024,26.95801544,
523.9699707,27.04215813,
525,26.50037766,
526.0200195,23.72605133,
527.0499878,23.18503761,
527.9400024,23.97717285,
528.9699707,22.89332581,
530,23.39243698,
531.039978,21.81632042,
531.9400024,19.21314621,
532.9799805,19.89470291,
534.0200195,18.95467758,
535.0700073,18.66800308,
535.9699707,17.83023643,
537.0100098,17.43179703,
538.0499878,17.35259628,
538.9500122,15.70927525,
540,14.9631815,
541.0200195,14.89301491,
542.0499878,15.75101376,
542.9400024,13.12291336,
543.9699707,12.75926876,
545,13.51977825,
546.0200195,13.09073067,
547.0499878,12.54829216,
547.9400024,12.0235548,
548.9699707,11.41531467,
550,11.24393749,
551.039978,11.27882957,
551.9400024,10.49129581,
552.9799805,9.415316582,
554.0200195,11.7472229,
555.0700073,8.960741997,
555.9699707,8.501493454,
557.0100098,8.373038292,
558.0499878,7.759049416,
558.9500122,8.372035027,
560,7.650681496,
561.0200195,8.382566452,
562.0499878,6.494708538,
562.9400024,6.616301537,
563.9699707,6.523490906,
565,7.130536556,
566.0200195,6.200967789,
567.0499878,5.974862099,
567.9400024,5.810548782,
568.9699707,6.82985878,
570,5.647542,
571.0200195,5.827433109,
572.0499878,4.684452534,
572.9400024,5.117613792,
573.9699707,4.68231678,
575,4.992395878,
576.0200195,4.38780117,
577.0499878,4.241026402,
577.9400024,3.960063219,
578.9699707,5.025825024,
580,4.066486359,

A5,
A5
Collection Time: 10/30/2025 4:40:33 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY14470004
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        380.00
Stop (nm)                         580.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 10/30/2025 2:51:52 PM
Method Modifications:
Overlayed Graphs Changed: 10/30/2025 2:52:11 PM, Old:OFF, New:ON
Autoconvert Changed: 10/30/2025 2:52:11 PM, Old:None, New:Ascii with Log
Ex. Slit Width (nm): Changed: 10/30/2025 2:52:11 PM, Old:5, New:2.5
Emission Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 400.00, New: 380.00
Stop Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 600.00, New: 580.00
End Method Modifications

