A6,,
Wavelength (nm),Intensity (a.u.),
555.0700073,1.319382668,
555.9699707,1.394319654,
557.0100098,1.480916023,
558.0499878,0.7692781091,
558.9500122,1.134377837,
560,1.355660558,
561.0200195,1.084514618,
562.0499878,1.139644384,
562.9400024,0.7772849798,
563.9699707,0.9137148857,
565,1.205581784,
566.0200195,0.9109296203,
567.0499878,1.145458102,
567.9400024,0.9255117178,
568.9699707,1.264716029,
570,0.5066322684,
571.0200195,0.7595015168,
572.0499878,0.8886810541,
572.9400024,0.8421708941,
573.9699707,0.5907868743,
575,0.8308587074,
576.0200195,0.4906169474,
577.0499878,0.8184422255,
577.9400024,0.7191382647,
578.9699707,0.6343932152,
580,0.6691201329,

A6,
A6
Collection Time: 10/30/2025 4:38:55 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY14470004
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        380.00
Stop (nm)                         580.00
Ex. Wavelength (nm)               350.00
Ex. Slit (nm)                     2.5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : C:\Users\Public\Documents\Agilent\Cary Eclipse WInFLR\Default.FMSW
Date/Time stamp: 10/30/2025 2:51:52 PM
Method Modifications:
Overlayed Graphs Changed: 10/30/2025 2:52:11 PM, Old:OFF, New:ON
Autoconvert Changed: 10/30/2025 2:52:11 PM, Old:None, New:Ascii with Log
Ex. Slit Width (nm): Changed: 10/30/2025 2:52:11 PM, Old:5, New:2.5
Emission Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 400.00, New: 380.00
Stop Wavelength Changed: 10/30/2025 2:52:11 PM, Old: 600.00, New: 580.00
End Method Modifications

